transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative
TXN00188,Nairobi_Main,CL469,Client_188,2022-01-08,513507.42,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02618,Kisumu,CL780,Client_2618,2022-11-30,1581360.33,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00818,Mombasa,CL141,Client_818,2022-10-13,1007257.21,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01486,Nairobi_Main,CL778,Client_1486,2022-06-01,1038007.51,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02175,Mombasa,CL956,Client_2175,2024-06-04,692713.23,KES,Large transfer to foreign account in Hong Kong without updated KYC.
TXN01517,Mombasa,CL199,Client_1517,2022-01-31,5735037.05,KES,Dormant account reactivated with high-value transfers to Somalia.
TXN00786,Westlands,CL995,Client_786,2024-04-10,1151466.04,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01485,Nairobi_Main,CL812,Client_1485,2024-05-19,632401.22,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01992,Kisumu,CL687,Client_1992,2024-08-26,916212.8,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01821,Kisumu,CL269,Client_1821,2022-08-31,492928.85,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01424,Eldoret,CL888,Client_1424,2022-09-24,690182.48,KES,Third-party deposits followed by immediate outward remittances.
TXN02870,Eldoret,CL388,Client_2870,2024-03-11,4439633.79,KES,Large transfer to foreign account in Tanzania without updated KYC.
TXN02462,Mombasa,CL488,Client_2462,2023-11-22,908797.61,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00698,Nairobi_Main,CL393,Client_698,2024-09-19,225082.1,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02095,Mombasa,CL505,Client_2095,2024-09-23,1118364.88,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00307,Eldoret,CL809,Client_307,2023-05-24,1321615.52,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01941,Westlands,CL578,Client_1941,2023-10-24,670403.72,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02088,Westlands,CL994,Client_2088,2022-11-05,487260.31,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01895,Eldoret,CL654,Client_1895,2023-02-19,507953.88,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01400,Mombasa,CL265,Client_1400,2022-10-14,341182.91,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01451,Eldoret,CL602,Client_1451,2023-01-05,670771.02,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01069,Westlands,CL247,Client_1069,2024-11-01,389496.11,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00476,Westlands,CL452,Client_476,2023-08-11,1173929.9,KES,Large transfer to foreign account in Tanzania without updated KYC.
TXN01297,Nairobi_Main,CL199,Client_1297,2023-03-09,3359050.27,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN02517,Kisumu,CL152,Client_2517,2024-05-25,573851.03,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01439,Kisumu,CL665,Client_1439,2022-09-01,2285002.0,KES,Customer refused to provide source of funds documentation.
TXN00728,Westlands,CL768,Client_728,2022-01-02,689214.07,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00502,Westlands,CL818,Client_502,2022-08-08,2056655.44,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00198,Mombasa,CL686,Client_198,2023-04-28,601756.15,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00462,Eldoret,CL633,Client_462,2024-07-11,553869.56,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00003,Kisumu,CL917,Client_3,2023-05-20,850331.86,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01029,Westlands,CL314,Client_1029,2022-04-07,830233.76,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01795,Kisumu,CL299,Client_1795,2023-08-24,627336.05,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00573,Mombasa,CL419,Client_573,2023-11-06,679321.08,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN01734,Kisumu,CL499,Client_1734,2024-01-03,437037.44,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00117,Westlands,CL923,Client_117,2024-11-22,527393.25,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01135,Kisumu,CL418,Client_1135,2022-05-09,1179096.5,KES,Large transfer to foreign account in Tanzania without updated KYC.
TXN01944,Mombasa,CL442,Client_1944,2023-11-21,424966.41,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01291,Eldoret,CL933,Client_1291,2023-03-12,2083835.5,KES,Customer refused to provide source of funds documentation.
TXN02364,Mombasa,CL113,Client_2364,2023-09-23,1177473.81,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02570,Mombasa,CL350,Client_2570,2022-10-19,458522.94,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02746,Westlands,CL948,Client_2746,2024-12-27,1124729.69,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01686,Mombasa,CL577,Client_1686,2024-05-11,1240934.86,KES,Incoming payment from verified business partner; documentation reviewed.
TXN00078,Nairobi_Main,CL770,Client_78,2024-01-09,1122303.0,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN02025,Nairobi_Main,CL922,Client_2025,2023-11-10,96997.36,KES,Customer refused to provide source of funds documentation.
TXN02850,Eldoret,CL470,Client_2850,2023-05-15,904185.27,KES,Large transfer to foreign account in China without updated KYC.
TXN02100,Nairobi_Main,CL687,Client_2100,2024-08-17,3066663.41,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN00218,Westlands,CL996,Client_218,2023-02-16,457817.99,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01762,Nairobi_Main,CL610,Client_1762,2022-03-11,908444.65,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02312,Westlands,CL490,Client_2312,2024-08-26,1898639.15,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02216,Westlands,CL505,Client_2216,2023-03-17,1865967.8,KES,Dormant account reactivated with high-value transfers to Somalia.
TXN01749,Mombasa,CL159,Client_1749,2023-05-03,617051.11,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01903,Eldoret,CL502,Client_1903,2024-02-12,4221969.04,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01022,Mombasa,CL121,Client_1022,2022-11-27,361641.98,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02924,Eldoret,CL280,Client_2924,2023-12-03,1386413.34,KES,Dormant account reactivated with high-value transfers to China.
TXN01016,Kisumu,CL108,Client_1016,2022-07-30,620659.28,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02444,Nairobi_Main,CL613,Client_2444,2022-03-27,875714.55,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02927,Kisumu,CL290,Client_2927,2023-05-21,498141.61,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00215,Mombasa,CL858,Client_215,2024-09-19,433354.57,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01403,Kisumu,CL132,Client_1403,2022-11-25,4270039.94,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN01466,Nairobi_Main,CL388,Client_1466,2024-01-02,815865.57,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00012,Mombasa,CL249,Client_12,2022-05-10,390033.99,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01744,Kisumu,CL900,Client_1744,2023-04-12,1218723.81,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02869,Kisumu,CL117,Client_2869,2024-10-11,785732.86,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02655,Nairobi_Main,CL345,Client_2655,2022-05-16,340958.42,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02268,Mombasa,CL211,Client_2268,2022-08-17,1958494.54,KES,Large transfer to foreign account in Uganda without updated KYC.
TXN01119,Kisumu,CL796,Client_1119,2024-01-03,622046.01,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01845,Mombasa,CL821,Client_1845,2022-09-20,604344.38,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01074,Kisumu,CL483,Client_1074,2023-09-14,220115.01,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02660,Eldoret,CL356,Client_2660,2022-02-07,795937.43,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02529,Westlands,CL347,Client_2529,2024-07-30,2279759.46,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00553,Kisumu,CL452,Client_553,2022-02-19,1223770.77,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02526,Eldoret,CL698,Client_2526,2023-10-11,757577.8,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01513,Eldoret,CL846,Client_1513,2024-12-07,327166.46,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02699,Nairobi_Main,CL989,Client_2699,2024-01-26,835218.79,KES,Incoming payment from verified business partner; documentation reviewed.
TXN02484,Mombasa,CL111,Client_2484,2024-02-01,315950.36,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN02087,Nairobi_Main,CL583,Client_2087,2022-10-03,929752.61,KES,Third-party deposits followed by immediate outward remittances.
TXN00651,Kisumu,CL687,Client_651,2023-05-17,1971429.09,KES,Salary deposit verified with updated KYC; payslips on file.
TXN01254,Kisumu,CL610,Client_1254,2023-08-31,2056777.33,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN01462,Nairobi_Main,CL657,Client_1462,2023-08-31,488029.72,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01543,Eldoret,CL731,Client_1543,2022-10-24,6551032.92,KES,Third-party deposits followed by immediate outward remittances.
TXN02469,Eldoret,CL439,Client_2469,2024-05-23,871813.06,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01905,Nairobi_Main,CL719,Client_1905,2023-03-15,1333647.29,KES,Dormant account reactivated with high-value transfers to Mauritius.
TXN01221,Nairobi_Main,CL345,Client_1221,2022-11-20,235315.18,KES,FX purchase supported by trade documents and tax compliance certificate.
TXN00752,Eldoret,CL268,Client_752,2024-06-17,435166.44,KES,Large transfer to foreign account in Mauritius without updated KYC.
TXN01465,Nairobi_Main,CL603,Client_1465,2022-12-14,359918.75,KES,Domestic transfer to supplier with matching invoice and contract.
TXN01815,Mombasa,CL280,Client_1815,2024-11-07,447767.12,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02761,Nairobi_Main,CL898,Client_2761,2022-02-25,2588467.67,KES,Large transfer to foreign account in Hong Kong without updated KYC.
TXN00283,Nairobi_Main,CL521,Client_283,2024-06-21,1640008.15,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02115,Eldoret,CL934,Client_2115,2022-09-13,907616.35,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02152,Kisumu,CL536,Client_2152,2022-02-22,6552276.79,KES,Multiple cash deposits just below reporting threshold over 3 days.
TXN01733,Eldoret,CL438,Client_1733,2022-02-16,533069.07,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00711,Kisumu,CL964,Client_711,2024-06-03,1776073.74,KES,Third-party deposits followed by immediate outward remittances.
TXN00407,Eldoret,CL668,Client_407,2024-09-17,255931.65,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01131,Nairobi_Main,CL838,Client_1131,2023-04-05,676677.49,KES,Customer activity consistent with historical pattern over last 12 months.
TXN02413,Kisumu,CL469,Client_2413,2024-08-07,246278.59,KES,Domestic transfer to supplier with matching invoice and contract.
TXN00022,Mombasa,CL916,Client_22,2023-08-20,461370.46,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01702,Nairobi_Main,CL542,Client_1702,2022-10-27,2281328.3,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02654,Kisumu,CL416,Client_2654,2022-05-21,3713637.93,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN00107,Westlands,CL867,Client_107,2023-07-05,2023481.56,KES,Salary deposit verified with updated KYC; payslips on file.
TXN02867,Mombasa,CL892,Client_2867,2022-12-29,690570.11,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN00282,Kisumu,CL726,Client_282,2022-03-01,2665541.03,KES,Frequent transfers to M-Pesa agents; smurfing suspected.
TXN02873,Mombasa,CL148,Client_2873,2022-11-26,125377.08,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00331,Westlands,CL318,Client_331,2023-11-11,535752.33,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01536,Kisumu,CL750,Client_1536,2022-12-27,176965.11,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02676,Nairobi_Main,CL990,Client_2676,2022-10-09,136784.51,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00278,Kisumu,CL287,Client_278,2022-08-22,354991.17,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01348,Eldoret,CL902,Client_1348,2024-12-21,1039264.63,KES,Salary deposit verified with updated KYC; payslips on file.
TXN00771,Mombasa,CL248,Client_771,2023-03-19,886845.76,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02255,Nairobi_Main,CL346,Client_2255,2023-11-09,224880.54,KES,Incoming payment from verified business partner; documentation reviewed.
TXN01963,Westlands,CL886,Client_1963,2023-04-27,778236.47,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00244,Nairobi_Main,CL991,Client_244,2022-11-05,990562.89,KES,Domestic transfer to supplier with matching invoice and contract.
TXN02865,Nairobi_Main,CL167,Client_2865,2024-02-08,2121738.97,KES,Dormant account reactivated with high-value transfers to Hong Kong.
TXN00775,Nairobi_Main,CL972,Client_775,2024-08-11,2570546.21,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01681,Eldoret,CL242,Client_1681,2023-02-13,2112446.01,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.
TXN02029,Mombasa,CL947,Client_2029,2022-05-03,1773904.26,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.
TXN01685,Eldoret,CL801,Client_1685,2024-01-03,236729.2,KES,Customer activity consistent with historical pattern over last 12 months.
TXN01570,Westlands,CL616,Client_1570,2022-08-31,373122.9,KES,Customer activity consistent with historical pattern over last 12 months.
TXN00428,Westlands,CL919,Client_428,2023-10-09,873476.08,KES,Customer activity consistent with historical pattern over last 12 months.
