transaction_id,branch,client_id,client_name,transaction_date,amount,currency,narrative,label
TXN01871,Westlands,CL557,Client_1871,2024-01-28,543000.65,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01872,Kisumu,CL247,Client_1872,2022-06-21,1210532.7,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01873,Mombasa,CL707,Client_1873,2023-05-27,435554.84,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01874,Mombasa,CL731,Client_1874,2024-08-27,932628.64,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01875,Mombasa,CL358,Client_1875,2024-04-23,4776783.03,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01876,Nairobi_Main,CL429,Client_1876,2024-04-12,5158288.67,KES,Dormant account reactivated with high-value transfers to Cyprus.,Non-Compliant
TXN01877,Eldoret,CL913,Client_1877,2024-09-27,364573.11,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01878,Westlands,CL429,Client_1878,2024-08-02,466747.96,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01879,Eldoret,CL979,Client_1879,2022-06-16,322837.9,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01880,Mombasa,CL230,Client_1880,2022-01-28,307395.65,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01881,Nairobi_Main,CL270,Client_1881,2023-02-09,1061715.06,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01882,Nairobi_Main,CL534,Client_1882,2024-10-11,6287188.45,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01883,Eldoret,CL528,Client_1883,2024-03-28,483635.12,KES,Dormant account reactivated with high-value transfers to Hong Kong.,Non-Compliant
TXN01884,Mombasa,CL401,Client_1884,2023-07-10,356922.88,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01885,Kisumu,CL677,Client_1885,2022-12-06,1434367.89,KES,Dormant account reactivated with high-value transfers to Somalia.,Non-Compliant
TXN01886,Westlands,CL922,Client_1886,2024-01-31,657442.65,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01887,Mombasa,CL315,Client_1887,2023-11-08,306593.34,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01888,Eldoret,CL832,Client_1888,2024-08-28,727117.04,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01889,Mombasa,CL283,Client_1889,2022-11-04,958902.41,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01890,Kisumu,CL818,Client_1890,2023-01-20,534925.85,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01891,Eldoret,CL569,Client_1891,2023-11-09,2401624.22,KES,Large transfer to foreign account in Tanzania without updated KYC.,Non-Compliant
TXN01892,Eldoret,CL260,Client_1892,2022-05-17,542799.66,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01893,Westlands,CL453,Client_1893,2022-01-29,991776.14,KES,Dormant account reactivated with high-value transfers to China.,Non-Compliant
TXN01894,Mombasa,CL698,Client_1894,2023-09-19,1330880.32,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01895,Eldoret,CL654,Client_1895,2023-02-19,507953.88,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01896,Westlands,CL205,Client_1896,2023-03-20,1052827.62,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01897,Eldoret,CL204,Client_1897,2022-09-17,1163663.23,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01898,Eldoret,CL784,Client_1898,2024-08-27,1654572.16,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01899,Nairobi_Main,CL902,Client_1899,2023-04-20,2433466.89,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01900,Westlands,CL268,Client_1900,2024-08-31,1125871.22,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01901,Nairobi_Main,CL240,Client_1901,2024-11-13,2750405.64,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01902,Kisumu,CL409,Client_1902,2024-10-21,427763.76,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01903,Eldoret,CL502,Client_1903,2024-02-12,4221969.04,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01904,Kisumu,CL958,Client_1904,2024-12-05,699939.75,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01905,Nairobi_Main,CL719,Client_1905,2023-03-15,1333647.29,KES,Dormant account reactivated with high-value transfers to Mauritius.,Non-Compliant
TXN01906,Mombasa,CL673,Client_1906,2024-06-23,2197751.24,KES,Dormant account reactivated with high-value transfers to Hong Kong.,Non-Compliant
TXN01907,Eldoret,CL545,Client_1907,2023-12-15,179941.43,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01908,Kisumu,CL975,Client_1908,2024-08-12,245551.69,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01909,Westlands,CL731,Client_1909,2023-01-27,234275.37,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01910,Westlands,CL865,Client_1910,2022-01-22,597231.55,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01911,Kisumu,CL638,Client_1911,2023-02-04,1817114.75,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01912,Kisumu,CL436,Client_1912,2022-07-12,10942557.82,KES,Dormant account reactivated with high-value transfers to Somalia.,Non-Compliant
TXN01913,Nairobi_Main,CL721,Client_1913,2023-07-14,2608395.9,KES,Dormant account reactivated with high-value transfers to Tanzania.,Non-Compliant
TXN01914,Mombasa,CL144,Client_1914,2023-06-03,2305389.1,KES,Large transfer to foreign account in Dubai without updated KYC.,Non-Compliant
TXN01915,Mombasa,CL722,Client_1915,2024-07-19,153163.24,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01916,Mombasa,CL867,Client_1916,2022-08-01,901300.12,KES,Third-party deposits followed by immediate outward remittances.,Non-Compliant
TXN01917,Eldoret,CL830,Client_1917,2022-11-10,722877.19,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01918,Mombasa,CL954,Client_1918,2022-09-02,349901.4,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01919,Nairobi_Main,CL421,Client_1919,2022-07-19,480363.95,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01920,Eldoret,CL855,Client_1920,2022-02-04,388301.2,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01921,Westlands,CL700,Client_1921,2024-01-21,247367.45,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01922,Nairobi_Main,CL166,Client_1922,2023-01-31,2879476.98,KES,Dormant account reactivated with high-value transfers to Hong Kong.,Non-Compliant
TXN01923,Westlands,CL554,Client_1923,2022-04-02,255015.57,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01924,Westlands,CL805,Client_1924,2024-11-01,1821775.58,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01925,Kisumu,CL380,Client_1925,2023-12-20,2307921.44,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01926,Mombasa,CL681,Client_1926,2022-06-26,283915.17,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01927,Nairobi_Main,CL192,Client_1927,2023-01-09,91931.47,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01928,Kisumu,CL705,Client_1928,2022-02-11,442323.61,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01929,Westlands,CL753,Client_1929,2024-02-07,1167846.19,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01930,Westlands,CL415,Client_1930,2023-01-27,2128319.41,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01931,Nairobi_Main,CL488,Client_1931,2023-08-11,228505.44,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01932,Westlands,CL678,Client_1932,2023-10-09,765044.63,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01933,Westlands,CL379,Client_1933,2023-02-13,390148.49,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01934,Kisumu,CL814,Client_1934,2024-06-19,501739.41,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01935,Mombasa,CL463,Client_1935,2024-01-15,3440200.6,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01936,Mombasa,CL949,Client_1936,2022-12-16,188701.33,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01937,Mombasa,CL259,Client_1937,2023-03-08,645394.97,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01938,Kisumu,CL312,Client_1938,2023-12-02,2237621.11,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01939,Westlands,CL364,Client_1939,2023-03-23,1155507.76,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01940,Nairobi_Main,CL218,Client_1940,2024-11-24,578728.19,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01941,Westlands,CL578,Client_1941,2023-10-24,670403.72,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01942,Mombasa,CL774,Client_1942,2022-03-11,410793.53,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01943,Kisumu,CL990,Client_1943,2022-01-17,652384.15,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01944,Mombasa,CL442,Client_1944,2023-11-21,424966.41,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01945,Kisumu,CL413,Client_1945,2022-11-30,2569995.49,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01946,Mombasa,CL928,Client_1946,2024-07-23,417179.88,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01947,Mombasa,CL954,Client_1947,2023-05-14,703603.51,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01948,Eldoret,CL445,Client_1948,2024-09-15,1430684.37,KES,Dormant account reactivated with high-value transfers to Dubai.,Non-Compliant
TXN01949,Westlands,CL881,Client_1949,2024-11-04,4046833.27,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01950,Kisumu,CL691,Client_1950,2024-03-31,1402470.17,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01951,Westlands,CL407,Client_1951,2024-12-09,156197.62,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01952,Westlands,CL233,Client_1952,2023-11-14,1307130.78,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01953,Kisumu,CL911,Client_1953,2022-10-17,650073.64,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01954,Westlands,CL571,Client_1954,2022-01-02,815543.71,KES,Customer refused to provide source of funds documentation.,Non-Compliant
TXN01955,Kisumu,CL414,Client_1955,2022-06-14,356125.01,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01956,Westlands,CL547,Client_1956,2022-07-04,5060593.28,KES,Rapid withdrawals inconsistent with customer profile; STR recommended.,Non-Compliant
TXN01957,Kisumu,CL105,Client_1957,2024-09-04,121179.48,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01958,Nairobi_Main,CL582,Client_1958,2024-03-18,4859392.43,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01959,Mombasa,CL951,Client_1959,2024-08-07,1131709.37,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01960,Mombasa,CL231,Client_1960,2023-10-14,1795717.14,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01961,Kisumu,CL939,Client_1961,2024-05-19,1398058.99,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01962,Mombasa,CL785,Client_1962,2022-02-25,659929.21,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01963,Westlands,CL886,Client_1963,2023-04-27,778236.47,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01964,Kisumu,CL613,Client_1964,2022-01-04,848861.15,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01965,Westlands,CL241,Client_1965,2024-10-20,797249.63,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01966,Westlands,CL409,Client_1966,2024-06-10,575334.26,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01967,Mombasa,CL769,Client_1967,2023-01-04,470646.76,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01968,Kisumu,CL418,Client_1968,2024-03-03,486070.38,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01969,Kisumu,CL531,Client_1969,2023-01-03,1232533.73,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01970,Nairobi_Main,CL576,Client_1970,2022-06-19,4075048.01,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01971,Nairobi_Main,CL264,Client_1971,2023-10-16,2506006.6,KES,Round-dollar transfers to high-risk jurisdiction; purpose unclear.,Non-Compliant
TXN01972,Nairobi_Main,CL597,Client_1972,2024-04-02,68990.77,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01973,Kisumu,CL535,Client_1973,2023-06-14,855234.13,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01974,Mombasa,CL614,Client_1974,2024-02-03,619281.58,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01975,Eldoret,CL473,Client_1975,2022-08-17,533334.39,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01976,Eldoret,CL877,Client_1976,2024-02-25,411694.6,KES,Domestic transfer to supplier with matching invoice and contract.,Compliant
TXN01977,Nairobi_Main,CL445,Client_1977,2023-06-13,4039782.65,KES,Frequent transfers to M-Pesa agents; smurfing suspected.,Non-Compliant
TXN01978,Nairobi_Main,CL575,Client_1978,2023-07-31,3446169.27,KES,Multiple cash deposits just below reporting threshold over 3 days.,Non-Compliant
TXN01979,Mombasa,CL475,Client_1979,2022-04-13,314577.46,KES,Customer activity consistent with historical pattern over last 12 months.,Compliant
TXN01980,Mombasa,CL445,Client_1980,2023-08-30,718511.22,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
TXN01981,Kisumu,CL283,Client_1981,2023-08-24,273714.34,KES,Incoming payment from verified business partner; documentation reviewed.,Compliant
TXN01982,Nairobi_Main,CL557,Client_1982,2023-10-27,205719.17,KES,Salary deposit verified with updated KYC; payslips on file.,Compliant
TXN01983,Eldoret,CL214,Client_1983,2024-01-02,348466.7,KES,FX purchase supported by trade documents and tax compliance certificate.,Compliant
